FluxView - FluxMed acquisition system
Signal file
Serial Number	:
SW version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
1484.33593800	-5.1	21875	0.3	3.8	-3.5	4.1	0.3	27.8	
1484.33984400	-5.1	21875	0.3	3.8	-3.5	4.1	0.3	27.8	
1484.34375000	-5.0	21875	0.3	3.9	-3.6	4.1	0.2	27.8	
1484.34765600	-5.0	21874	0.3	3.9	-3.6	4.1	0.2	27.8	
1484.35156300	-5.0	21874	0.3	3.9	-3.6	4.1	0.2	27.8	
1484.35546900	-5.1	21874	0.1	3.9	-3.8	4.1	0.2	27.8	
1484.35937500	-5.3	21873	0.3	3.9	-3.6	4.3	0.4	27.8	
1484.36328100	-5.4	21873	0.3	3.9	-3.6	4.3	0.4	27.8	
1484.36718800	-5.6	21873	0.1	3.9	-3.8	4.3	0.4	27.8	
1484.37109400	-5.8	21872	0.3	3.9	-3.6	4.3	0.4	27.8	
1484.37500000	-5.9	21872	0.5	3.8	-3.3	4.3	0.5	27.8	
1484.37890600	-5.8	21871	0.1	3.9	-3.8	4.3	0.4	27.8	
1484.38281300	-5.6	21871	0.3	3.9	-3.6	4.3	0.4	27.8	
1484.38671900	-5.5	21871	0.1	3.8	-3.7	4.3	0.5	27.8	
1484.39062500	-5.3	21870	0.3	3.9	-3.6	4.3	0.4	27.8	
1484.39453100	-5.2	21870	0.3	3.9	-3.6	4.3	0.4	27.8	
1484.39843800	-5.1	21870	0.3	3.9	-3.6	4.3	0.4	27.8	
1484.40234400	-5.0	21869	0.1	4.1	-4.0	4.3	0.2	27.8	
1484.40625000	-5.0	21869	0.3	4.1	-3.8	4.3	0.2	27.8	
1484.41015600	-4.9	21869	0.1	4.1	-4.0	4.3	0.2	27.8	
1484.41406300	-4.9	21868	0.3	3.9	-3.6	4.3	0.4	27.7	
1484.41796900	-4.9	21868	0.3	3.9	-3.6	4.3	0.4	27.7	
1484.42187500	-4.9	21868	0.3	4.1	-3.8	4.3	0.2	27.8	
1484.42578100	-4.9	21867	0.3	4.1	-3.8	4.3	0.2	27.8	
1484.42968800	-4.9	21867	0.1	4.1	-4.0	4.3	0.2	27.8	
1484.43359400	-4.9	21867	0.3	4.1	-3.8	4.5	0.4	27.8	
1484.43750000	-5.0	21866	0.5	3.9	-3.4	4.3	0.4	27.9	
1484.44140600	-5.0	21866	0.3	4.1	-3.8	4.5	0.4	27.9	
1484.44531300	-4.9	21866	0.3	4.1	-3.8	4.3	0.2	27.9	
1484.44921900	-4.8	21865	0.5	4.3	-3.8	4.5	0.2	28.0	
1484.45312500	-4.6	21865	0.3	4.3	-4.0	4.5	0.2	28.0	
1484.45703100	-4.6	21865	0.5	4.3	-3.8	4.7	0.4	28.0	
1484.46093800	-4.6	21865	0.3	4.1	-3.8	4.5	0.4	28.0	
1484.46484400	-4.6	21864	0.3	4.3	-4.0	4.5	0.2	28.0	
1484.46875000	-4.5	21864	0.3	4.3	-4.0	4.7	0.4	28.1	
1484.47265600	-4.4	21864	0.3	4.1	-3.8	4.7	0.6	28.1	
1484.47656300	-4.4	21863	0.3	4.1	-3.8	4.7	0.6	28.1	
1484.48046900	-4.6	21863	0.1	4.3	-4.2	4.7	0.4	28.1	
1484.48437500	-4.6	21863	0.1	4.3	-4.2	4.5	0.2	28.1	
1484.48828100	-4.8	21863	0.3	4.3	-4.0	4.7	0.4	28.1	
1484.49218800	-4.8	21862	0.3	4.3	-4.0	4.7	0.4	28.1	
1484.49609400	-4.6	21862	0.1	4.3	-4.2	4.7	0.4	28.1	
1484.50000000	-4.6	21862	0.3	4.3	-4.0	4.7	0.4	28.1	
1484.50390600	-4.6	21861	0.1	4.3	-4.2	4.5	0.2	28.1	
1484.50781300	-4.6	21861	0.3	4.3	-4.0	4.7	0.4	28.1	
1484.51171900	-4.7	21861	0.3	4.1	-3.8	4.5	0.4	28.1	
1484.51562500	-4.7	21860	0.1	4.1	-4.0	4.5	0.4	28.1	
1484.51953100	-4.5	21860	0.3	4.3	-4.0	4.7	0.4	28.1	
1484.52343800	-4.3	21860	0.1	4.1	-4.0	4.5	0.4	28.1	
1484.52734400	-4.1	21860	0.1	4.3	-4.2	4.5	0.2	28.1	
1484.53125000	-4.2	21859	0.1	4.1	-4.0	4.5	0.4	28.1	
1484.53515600	-4.3	21859	0.1	4.1	-4.0	4.5	0.4	28.1	
1484.53906300	-4.4	21859	0.3	4.3	-4.0	4.5	0.2	28.1	
1484.54296900	-4.6	21858	0.3	4.1	-3.8	4.5	0.4	28.1	
1484.54687500	-4.6	21858	0.3	4.3	-4.0	4.5	0.2	28.1	
1484.55078100	-4.6	21858	0.3	4.1	-3.8	4.5	0.4	28.1	
1484.55468800	-4.5	21858	0.1	4.3	-4.2	4.5	0.2	28.1	
1484.55859400	-4.6	21857	0.1	4.1	-4.0	4.5	0.4	28.1	
1484.56250000	-4.6	21857	0.1	4.1	-4.0	4.5	0.4	28.2	
1484.56640600	-4.7	21857	0.1	4.3	-4.2	4.5	0.2	28.2	
1484.57031300	-4.8	21856	0.1	4.1	-4.0	4.5	0.4	28.2	
1484.57421900	-4.8	21856	0.3	4.3	-4.0	4.5	0.2	28.2	
1484.57812500	-4.6	21856	0.1	4.1	-4.0	4.7	0.6	28.2	
1484.58203100	-4.3	21855	0.3	4.3	-4.0	4.7	0.4	28.2	
1484.58593800	-4.2	21855	0.3	4.5	-4.2	4.7	0.2	28.2	
1484.58984400	-4.1	21855	0.1	4.3	-4.2	4.8	0.5	28.2	
1484.59375000	-4.1	21855	0.1	4.3	-4.2	4.7	0.4	28.2	
1484.59765600	-4.0	21854	0.1	4.3	-4.2	4.7	0.4	28.2	
1484.60156300	-3.9	21854	0.3	4.1	-3.8	4.5	0.4	28.2	
1484.60546900	-3.6	21854	0.1	4.1	-4.0	4.5	0.4	28.2	
1484.60937500	-3.4	21854	0.3	4.1	-3.8	4.3	0.2	28.2	
1484.61328100	-3.4	21853	0.1	3.9	-3.8	4.3	0.4	28.1	
1484.61718800	-3.4	21853	0.3	3.9	-3.6	4.5	0.6	28.1	
1484.62109400	-3.3	21853	0.3	3.9	-3.6	4.3	0.4	28.1	
1484.62500000	-3.2	21853	0.1	3.9	-3.8	4.3	0.4	28.1	
1484.62890600	-3.3	21853	0.1	3.9	-3.8	4.1	0.2	28.1	
1484.63281300	-3.6	21852	0.1	3.6	-3.5	4.1	0.5	28.1	
1484.63671900	-3.9	21852	0.3	3.6	-3.3	4.1	0.5	28.0	
1484.64062500	-4.2	21852	0.1	3.8	-3.7	4.1	0.3	28.0	
1484.64453100	-4.5	21852	0.1	3.8	-3.7	3.9	0.1	28.1	
1484.64843800	-4.6	21851	0.0	3.6	-3.6	3.9	0.3	28.1	
1484.65234400	-4.6	21851	0.1	3.6	-3.5	3.8	0.2	28.1	
1484.65625000	-4.3	21851	0.3	3.6	-3.3	3.9	0.3	28.1	
1484.66015600	-3.9	21850	0.3	3.4	-3.1	3.9	0.5	28.1	
1484.66406300	-3.6	21850	0.1	3.4	-3.3	3.8	0.4	28.1	
1484.66796900	-3.3	21850	0.1	3.4	-3.3	3.8	0.4	28.2	
1484.67187500	-3.0	21850	0.1	3.4	-3.3	3.6	0.2	28.2	
1484.67578100	-2.8	21850	0.0	3.3	-3.3	3.6	0.4	28.2	
1484.67968800	-2.7	21850	0.1	3.3	-3.1	3.4	0.2	28.2	
1484.68359400	-2.6	21850	0.1	3.1	-3.0	3.3	0.1	28.3	
1484.68750000	-2.6	21850	0.1	2.9	-2.8	3.3	0.3	28.3	
1484.69140600	-2.9	21850	0.1	2.8	-2.6	3.1	0.4	28.3	
1484.69531300	-3.3	21850	0.1	2.4	-2.3	2.9	0.6	28.4	
1484.69921900	-3.7	21849	0.1	2.4	-2.3	2.9	0.6	28.4	
1484.70312500	-4.0	21849	0.0	2.3	-2.3	2.8	0.5	28.4	
1484.70703100	-4.1	21849	0.1	2.3	-2.1	2.6	0.3	28.4	
1484.71093800	-4.0	21849	0.3	2.4	-2.1	2.8	0.4	28.4	
1484.71484400	-3.8	21848	0.1	2.4	-2.3	2.6	0.2	28.4	
1484.71875000	-3.5	21848	0.1	2.6	-2.4	2.8	0.2	28.4	
1484.72265600	-3.3	21848	0.1	2.6	-2.4	2.8	0.2	28.5	
1484.72656300	-3.3	21848	0.1	2.8	-2.6	2.9	0.2	28.5	
1484.73046900	-3.5	21848	0.0	2.6	-2.6	2.8	0.2	28.5	
1484.73437500	-3.9	21847	0.0	2.4	-2.4	2.8	0.4	28.5	
1484.73828100	-4.3	21847	-0.1	2.4	-2.5	2.8	0.4	28.4	
1484.74218800	-4.6	21847	0.0	2.3	-2.3	2.8	0.5	28.4	
1484.74609400	-4.8	21846	-0.1	2.3	-2.4	2.6	0.3	28.4	
1484.75000000	-4.6	21846	-0.1	2.1	-2.2	2.6	0.5	28.4	
1484.75390600	-4.1	21846	-0.1	1.9	-2.0	2.4	0.5	28.4	
1484.75781300	-3.3	21846	-0.1	1.9	-2.0	2.3	0.4	28.3	
1484.76171900	-2.4	21846	0.0	1.7	-1.7	2.1	0.4	28.3	
1484.76562500	-1.6	21846	-0.1	1.6	-1.7	2.1	0.5	28.3	
1484.76953100	-0.6	21846	-0.1	1.7	-1.8	1.9	0.2	28.3	
1484.77343800	0.3	21846	0.0	1.6	-1.6	1.9	0.3	28.3	
1484.77734400	1.1	21846	-0.1	1.7	-1.8	2.1	0.4	28.3	
1484.78125000	1.7	21846	0.0	1.7	-1.7	2.1	0.4	28.4	
1484.78515600	1.9	21846	0.0	1.9	-1.9	2.1	0.2	28.4	
1484.78906300	1.9	21846	0.1	1.9	-1.8	2.1	0.2	28.4	
1484.79296900	1.8	21846	0.1	2.1	-1.9	2.3	0.2	28.4	
1484.79687500	1.6	21846	0.1	2.1	-1.9	2.4	0.3	28.4	
1484.80078100	1.4	21846	0.1	2.1	-1.9	2.4	0.3	28.4	
1484.80468800	1.0	21846	0.1	2.1	-1.9	2.3	0.2	28.4	
1484.80859400	0.7	21846	0.0	2.1	-2.1	2.4	0.3	28.4	
1484.81250000	0.4	21846	0.1	2.1	-1.9	2.4	0.3	28.4	
1484.81640600	0.1	21846	0.0	1.9	-1.9	2.4	0.5	28.3	
1484.82031300	0.0	21846	0.0	1.9	-1.9	2.4	0.5	28.3	
1484.82421900	-0.2	21846	0.1	1.9	-1.8	2.3	0.4	28.3	
1484.82812500	-0.3	21846	0.0	1.9	-1.9	2.3	0.4	28.3	
1484.83203100	-0.3	21846	0.1	1.9	-1.8	2.1	0.2	28.3	
1484.83593800	-0.3	21846	0.0	1.9	-1.9	2.1	0.2	28.3	
1484.83984400	-0.3	21846	0.1	1.7	-1.6	2.3	0.6	28.3	
1484.84375000	-0.3	21846	0.1	1.7	-1.6	2.1	0.4	28.3	
1484.84765600	-0.4	21846	0.0	1.7	-1.7	2.1	0.4	28.2	
1484.85156300	-0.6	21846	0.0	1.7	-1.7	2.1	0.4	28.2	
1484.85546900	-0.7	21846	0.0	1.7	-1.7	2.1	0.4	28.2	
1484.85937500	-0.8	21846	0.0	1.7	-1.7	2.1	0.4	28.2	
1484.86328100	-0.7	21846	0.0	1.7	-1.7	1.9	0.2	28.2	
1484.86718800	-0.6	21846	0.1	1.7	-1.6	1.9	0.2	28.2	
1484.87109400	-0.6	21846	0.0	1.7	-1.7	1.9	0.2	28.2	
1484.87500000	-0.5	21846	0.0	1.6	-1.6	1.9	0.3	28.2	
1484.87890600	-0.4	21846	0.0	1.6	-1.6	1.9	0.3	28.2	
1484.88281300	-0.3	21846	0.0	1.7	-1.7	1.9	0.2	28.2	
1484.88671900	-0.3	21846	-0.1	1.7	-1.8	1.9	0.2	28.2	
1484.89062500	-0.2	21846	0.0	1.6	-1.6	1.9	0.3	28.2	
1484.89453100	-0.1	21846	0.0	1.7	-1.7	1.9	0.2	28.2	
1484.89843800	-0.1	21846	0.0	1.7	-1.7	2.1	0.4	28.2	
1484.90234400	-0.1	21846	0.0	1.6	-1.6	2.1	0.5	28.3	
1484.90625000	-0.1	21846	0.0	1.7	-1.7	2.1	0.4	28.3	
1484.91015600	-0.1	21846	0.0	1.9	-1.9	2.1	0.2	28.3	
1484.91406300	0.0	21846	0.0	1.7	-1.7	1.9	0.2	28.3	
1484.91796900	0.0	21846	0.0	1.7	-1.7	2.1	0.4	28.3	
1484.92187500	0.0	21846	0.0	1.7	-1.7	2.1	0.4	28.3	
1484.92578100	0.0	21846	0.0	1.7	-1.7	1.9	0.2	28.3	
1484.92968800	0.0	21846	0.0	1.7	-1.7	1.9	0.2	28.3	
1484.93359400	-0.1	21846	0.0	1.7	-1.7	1.9	0.2	28.3	
1484.93750000	-0.1	21846	0.1	1.7	-1.6	2.1	0.4	28.3	
1484.94140600	-0.2	21846	0.1	1.6	-1.4	1.9	0.3	28.3	
1484.94531300	-0.3	21846	0.0	1.6	-1.6	1.9	0.3	28.3	
1484.94921900	-0.3	21846	0.1	1.6	-1.4	1.9	0.3	28.3	
1484.95312500	-0.3	21846	0.3	1.4	-1.1	1.7	0.3	28.3	
1484.95703100	-0.3	21846	0.3	1.6	-1.3	1.7	0.1	28.3	
1484.96093800	-0.3	21846	0.1	1.4	-1.3	1.7	0.3	28.3	
1484.96484400	-0.4	21846	0.1	1.4	-1.3	1.6	0.2	28.3	
1484.96875000	-0.6	21846	0.1	1.2	-1.1	1.6	0.4	28.3	
1484.97265600	-0.9	21846	0.1	1.2	-1.1	1.6	0.4	28.3	
1484.97656300	-1.2	21846	0.0	1.2	-1.2	1.6	0.4	28.3	
1484.98046900	-1.4	21846	0.1	1.2	-1.1	1.6	0.4	28.3	
1484.98437500	-1.4	21846	0.0	1.2	-1.2	1.6	0.4	28.3	
1484.98828100	-1.3	21846	0.1	1.2	-1.1	1.6	0.4	28.3	
1484.99218800	-1.1	21846	0.1	1.2	-1.1	1.6	0.4	28.3	
1484.99609400	-0.9	21846	0.1	1.2	-1.1	1.4	0.2	28.3	
1485.00000000	-0.8	21846	0.1	1.2	-1.1	1.4	0.2	28.3	
1485.00390600	-0.6	21846	0.1	1.2	-1.1	1.4	0.2	28.3	
1485.00781300	-0.4	21846	0.1	1.2	-1.1	1.4	0.2	28.3	
1485.01171900	-0.4	21846	0.1	1.2	-1.1	1.4	0.2	28.3	
1485.01562500	-0.3	21846	0.1	1.2	-1.1	1.4	0.2	28.3	
1485.01953100	-0.3	21846	0.3	1.2	-0.9	1.4	0.2	28.3	
1485.02343800	-0.3	21846	0.1	1.2	-1.1	1.4	0.2	28.3	
1485.02734400	-0.3	21846	0.1	1.2	-1.1	1.6	0.4	28.3	
1485.03125000	-0.3	21846	0.1	1.4	-1.3	1.6	0.2	28.3	
1485.03515600	-0.5	21846	0.1	1.4	-1.3	1.7	0.3	28.3	
1485.03906300	-0.8	21846	0.1	1.4	-1.3	1.7	0.3	28.3	
1485.04296900	-1.0	21846	0.1	1.4	-1.3	1.7	0.3	28.3	
1485.04687500	-1.3	21846	0.1	1.7	-1.6	1.7	0.0	28.4	
1485.05078100	-1.4	21846	0.1	1.6	-1.4	1.7	0.1	28.4	
1485.05468800	-1.4	21846	0.1	1.6	-1.4	1.9	0.3	28.5	
1485.05859400	-1.2	21846	0.1	1.7	-1.6	1.9	0.2	28.5	
1485.06250000	-1.0	21846	0.1	1.9	-1.8	1.9	0.0	28.6	
1485.06640600	-0.8	21846	0.1	1.9	-1.8	2.1	0.2	28.7	
1485.07031300	-0.6	21846	0.0	1.7	-1.7	2.1	0.4	28.7	
1485.07421900	-0.6	21846	0.0	1.9	-1.9	2.1	0.2	28.8	
1485.07812500	-0.7	21846	0.1	1.9	-1.8	2.3	0.4	28.8	
1485.08203100	-1.0	21846	0.1	2.1	-1.9	2.3	0.2	28.8	
1485.08593800	-1.3	21846	0.0	2.1	-2.1	2.3	0.2	28.8	
1485.08984400	-1.4	21846	0.0	2.1	-2.1	2.4	0.3	28.8	
1485.09375000	-1.4	21846	0.1	2.3	-2.1	2.4	0.1	28.8	
1485.09765600	-1.3	21846	0.0	2.3	-2.3	2.4	0.1	28.8	
1485.10156300	-1.0	21846	0.1	2.4	-2.3	2.6	0.2	28.8	
1485.10546900	-0.8	21846	0.0	2.4	-2.4	2.6	0.2	28.9	
1485.10937500	-0.6	21846	0.1	2.4	-2.3	2.8	0.4	28.9	
1485.11328100	-0.5	21846	0.0	2.6	-2.6	2.8	0.2	28.9	
1485.11718800	-0.4	21846	-0.1	2.6	-2.7	2.8	0.2	28.9	
1485.12109400	-0.3	21846	0.0	2.6	-2.6	2.9	0.4	28.9	
1485.12500000	-0.3	21846	-0.1	2.8	-2.9	2.9	0.2	28.9	
1485.12890600	-0.3	21846	0.3	2.6	-2.3	2.9	0.4	28.9	
1485.13281300	-0.3	21846	0.0	2.8	-2.8	2.9	0.2	28.9	
1485.13671900	-0.3	21846	0.1	2.8	-2.6	2.9	0.2	28.9	
1485.14062500	-0.3	21846	0.0	2.8	-2.8	3.1	0.4	28.9	
1485.14453100	-0.3	21846	0.1	2.8	-2.6	3.1	0.4	28.9	
1485.14843800	-0.3	21846	0.1	2.8	-2.6	3.1	0.4	28.9	
1485.15234400	-0.3	21846	0.1	2.8	-2.6	3.1	0.4	28.9	
1485.15625000	-0.3	21846	0.3	2.8	-2.4	3.1	0.4	28.9	
1485.16015600	-0.4	21846	0.1	2.8	-2.6	3.1	0.4	28.9	
1485.16406300	-0.6	21846	0.3	2.8	-2.4	2.9	0.2	28.9	
1485.16796900	-0.9	21846	0.0	2.9	-2.9	3.1	0.2	28.9	
1485.17187500	-1.2	21846	0.0	2.8	-2.8	2.9	0.2	29.0	
1485.17578100	-1.4	21846	0.3	2.8	-2.4	3.1	0.4	29.0	
1485.17968800	-1.8	21846	0.1	2.8	-2.6	3.1	0.4	29.0	
1485.18359400	-1.9	21846	0.0	2.9	-2.9	3.1	0.2	29.0	
1485.18750000	-1.9	21846	0.1	2.8	-2.6	3.1	0.4	29.0	
1485.19140600	-1.8	21846	0.0	2.9	-2.9	3.1	0.2	29.0	
1485.19531300	-1.4	21846	0.1	2.9	-2.8	3.1	0.2	29.0	
1485.19921900	-1.1	21846	0.1	2.8	-2.6	3.1	0.4	29.0	
1485.20312500	-0.9	21846	0.1	2.9	-2.8	3.1	0.2	29.0	
1485.20703100	-0.6	21846	0.1	2.8	-2.6	3.1	0.4	29.0	
1485.21093800	-0.5	21846	0.1	2.8	-2.6	3.1	0.4	29.0	
1485.21484400	-0.4	21846	0.1	2.8	-2.6	3.1	0.4	29.0	
1485.21875000	-0.3	21846	0.0	2.9	-2.9	3.1	0.2	29.0	
1485.22265600	-0.3	21846	0.0	2.9	-2.9	3.1	0.2	29.0	
1485.22656300	-0.3	21846	0.1	2.9	-2.8	3.3	0.3	29.0	
1485.23046900	-0.3	21846	0.1	2.9	-2.8	3.1	0.2	29.0	
1485.23437500	-0.3	21846	0.1	2.8	-2.6	3.1	0.4	29.1	
1485.23828100	-0.3	21846	0.1	2.9	-2.8	3.3	0.3	29.1	
1485.24218800	-0.3	21846	0.1	2.9	-2.8	3.3	0.3	29.1	
1485.24609400	-0.3	21846	0.1	3.1	-3.0	3.3	0.1	29.1	
1485.25000000	-0.3	21846	0.1	3.1	-3.0	3.3	0.1	29.1	
1485.25390600	-0.3	21846	0.1	3.1	-3.0	3.3	0.1	29.1	
1485.25781300	-0.3	21846	0.1	3.1	-3.0	3.4	0.3	29.1	
1485.26171900	-0.4	21846	0.1	3.3	-3.1	3.4	0.2	29.1	
1485.26562500	-0.6	21846	0.1	3.3	-3.1	3.4	0.2	29.2	
1485.26953100	-0.7	21846	0.1	3.3	-3.1	3.4	0.2	29.2	
1485.27343800	-0.8	21846	0.1	3.3	-3.1	3.4	0.2	29.2	
1485.27734400	-0.7	21846	0.1	3.3	-3.1	3.4	0.2	29.2	
1485.28125000	-0.6	21846	0.1	3.4	-3.3	3.6	0.2	29.2	
1485.28515600	-0.6	21846	0.1	3.3	-3.1	3.6	0.4	29.2	
1485.28906300	-0.6	21846	0.1	3.4	-3.3	3.6	0.2	29.2	
1485.29296900	-0.8	21846	0.0	3.3	-3.3	3.6	0.4	29.2	
1485.29687500	-1.0	21846	0.0	3.4	-3.4	3.6	0.2	29.2	
1485.30078100	-1.1	21846	0.1	3.4	-3.3	3.6	0.2	29.2	
1485.30468800	-1.1	21846	0.1	3.4	-3.3	3.6	0.2	29.3	
1485.30859400	-1.1	21846	0.3	3.4	-3.1	3.6	0.2	29.3	
1485.31250000	-1.1	21846	0.3	3.4	-3.1	3.6	0.2	29.3	
1485.31640600	-1.1	21846	0.3	3.4	-3.1	3.6	0.2	29.3	
1485.32031300	-1.0	21846	0.1	3.4	-3.3	3.8	0.4	29.4	
1485.32421900	-0.9	21846	0.1	3.4	-3.3	3.8	0.4	29.4	
1485.32812500	-1.0	21846	0.1	3.6	-3.5	3.6	0.0	29.4	
1485.33203100	-1.2	21846	0.0	3.4	-3.4	3.6	0.2	29.4	
1485.33593800	-1.3	21846	0.0	3.4	-3.4	3.8	0.4	29.4	
1485.33984400	-1.2	21846	0.1	3.6	-3.5	3.8	0.2	29.4	
1485.34375000	-1.1	21846	0.1	3.6	-3.5	3.8	0.2	29.4	
1485.34765600	-0.9	21846	0.1	3.4	-3.3	3.8	0.4	29.3	
1485.35156300	-0.7	21846	0.1	3.6	-3.5	3.8	0.2	29.3	
1485.35546900	-0.6	21846	0.1	3.6	-3.5	3.8	0.2	29.3	
1485.35937500	-0.7	21846	0.0	3.6	-3.6	3.8	0.2	29.3	
1485.36328100	-0.8	21846	0.1	3.6	-3.5	3.8	0.2	29.3	
1485.36718800	-1.0	21846	0.1	3.6	-3.5	3.8	0.2	29.3	
1485.37109400	-1.1	21846	0.1	3.6	-3.5	3.9	0.3	29.3	
1485.37500000	-1.3	21846	0.1	3.6	-3.5	3.9	0.3	29.4	
1485.37890600	-1.6	21846	0.0	3.6	-3.6	3.9	0.3	29.4	
1485.38281300	-1.9	21846	0.1	3.8	-3.7	3.9	0.1	29.4	
1485.38671900	-2.4	21846	0.0	3.8	-3.8	3.9	0.1	29.4	
1485.39062500	-2.8	21846	0.1	3.8	-3.7	4.1	0.3	29.4	
1485.39453100	-2.9	21846	0.1	3.8	-3.7	4.1	0.3	29.4	
1485.39843800	-2.8	21846	0.0	3.9	-3.9	4.1	0.2	29.5	
1485.40234400	-2.6	21846	0.1	3.8	-3.7	4.1	0.3	29.5	
1485.40625000	-2.3	21846	0.1	3.9	-3.8	4.1	0.2	29.5	
1485.41015600	-2.1	21846	0.1	3.9	-3.8	4.1	0.2	29.5	
1485.41406300	-1.8	21846	0.0	3.9	-3.9	4.1	0.2	29.6	
1485.41796900	-1.5	21846	0.1	3.9	-3.8	4.3	0.4	29.6	
1485.42187500	-1.4	21846	0.0	3.9	-3.9	4.3	0.4	29.6	
1485.42578100	-1.6	21846	0.1	3.9	-3.8	4.3	0.4	29.6	
1485.42968800	-1.6	21846	0.1	3.9	-3.8	4.5	0.6	29.6	
1485.43359400	-1.7	21846	0.1	3.9	-3.8	4.3	0.4	29.6	
1485.43750000	-1.7	21846	0.1	3.9	-3.8	4.3	0.4	29.7	
1485.44140600	-1.7	21846	0.1	3.9	-3.8	4.1	0.2	29.7	
1485.44531300	-1.7	21846	0.1	3.8	-3.7	4.1	0.3	29.7	
1485.44921900	-1.8	21846	0.1	3.6	-3.5	4.3	0.7	29.7	
1485.45312500	-2.0	21846	0.0	3.6	-3.6	4.1	0.5	29.7	
1485.45703100	-2.2	21846	0.1	3.6	-3.5	3.9	0.3	29.7	
1485.46093800	-2.4	21846	0.1	3.8	-3.7	3.9	0.1	29.7	
1485.46484400	-2.5	21846	0.0	3.4	-3.4	3.8	0.4	29.7	
1485.46875000	-2.6	21846	0.0	3.3	-3.3	3.8	0.6	29.7	
1485.47265600	-2.6	21846	0.0	3.3	-3.3	3.6	0.4	29.6	
1485.47656300	-2.7	21846	0.1	3.3	-3.1	3.6	0.4	29.6	
1485.48046900	-2.7	21846	0.0	3.1	-3.1	3.6	0.5	29.6	
1485.48437500	-2.7	21846	0.1	2.9	-2.8	3.3	0.3	29.6	
1485.48828100	-2.6	21846	0.1	3.1	-3.0	3.3	0.1	29.7	
1485.49218800	-2.4	21846	0.0	2.9	-2.9	3.1	0.2	29.7	
1485.49609400	-2.0	21846	0.0	2.8	-2.8	3.1	0.4	29.7	
1485.50000000	-1.6	21846	0.1	2.6	-2.4	3.1	0.6	29.7	
1485.50390600	-1.2	21846	0.1	2.8	-2.6	2.9	0.2	29.8	
1485.50781300	-0.8	21846	0.0	2.4	-2.4	2.9	0.6	29.8	
1485.51171900	-0.6	21846	0.0	2.6	-2.6	2.8	0.2	29.8	
1485.51562500	-0.4	21846	0.1	2.4	-2.3	2.8	0.4	29.8	
1485.51953100	-0.4	21846	0.1	2.4	-2.3	2.8	0.4	29.8	
1485.52343800	-0.6	21846	0.1	2.6	-2.4	2.6	0.0	29.8	
1485.52734400	-0.9	21846	0.0	2.3	-2.3	2.6	0.3	29.8	
1485.53125000	-1.4	21846	0.1	2.1	-1.9	2.4	0.3	29.8	
1485.53515600	-1.9	21846	0.1	2.1	-1.9	2.4	0.3	29.9	
1485.53906300	-2.5	21846	0.1	2.1	-1.9	2.3	0.2	29.9	
1485.54296900	-2.9	21846	0.1	1.9	-1.8	2.3	0.4	29.9	
1485.54687500	-2.9	21846	0.0	1.7	-1.7	2.3	0.6	29.9	
1485.55078100	-2.6	21846	-0.1	1.9	-2.0	2.3	0.4	29.9	
1485.55468800	-2.2	21846	0.0	2.1	-2.1	2.3	0.2	29.9	
1485.55859400	-1.7	21846	0.0	2.3	-2.3	2.4	0.1	29.9	
1485.56250000	-1.3	21846	0.0	2.3	-2.3	2.3	0.0	29.9	
1485.56640600	-1.2	21846	-0.1	2.1	-2.2	2.3	0.2	29.9	
1485.57031300	-1.4	21846	0.0	2.1	-2.1	2.4	0.3	29.9	
1485.57421900	-1.8	21846	-0.1	2.1	-2.2	2.4	0.3	29.9	
1485.57812500	-2.4	21846	-0.1	2.1	-2.2	2.4	0.3	29.9	
1485.58203100	-2.8	21846	-0.1	2.1	-2.2	2.3	0.2	29.9	
1485.58593800	-3.1	21845	-0.3	1.9	-2.2	2.3	0.4	29.9	
1485.58984400	-3.1	21845	-0.1	1.7	-1.8	2.3	0.6	29.9	
1485.59375000	-2.8	21845	-0.1	1.6	-1.7	2.1	0.5	29.9	
1485.59765600	-2.3	21845	-0.1	1.6	-1.7	1.9	0.3	29.9	
1485.60156300	-1.7	21845	-0.3	1.6	-1.9	1.9	0.3	29.9	
1485.60546900	-0.8	21845	-0.1	1.4	-1.5	1.7	0.3	29.9	
1485.60937500	0.0	21845	-0.1	1.4	-1.5	1.7	0.3	29.9	
1485.61328100	0.9	21845	0.0	1.4	-1.4	1.7	0.3	29.9	
1485.61718800	1.6	21845	-0.1	1.6	-1.7	1.9	0.3	29.9	
1485.62109400	2.1	21845	0.0	1.6	-1.6	1.9	0.3	29.9	
1485.62500000	2.5	21845	0.0	1.6	-1.6	1.9	0.3	29.8	
1485.62890600	2.8	21845	-0.1	1.7	-1.8	1.9	0.2	29.8	
1485.63281300	2.9	21845	-0.1	1.7	-1.8	1.9	0.2	29.8	
1485.63671900	2.9	21845	0.0	1.7	-1.7	2.1	0.4	29.8	
1485.64062500	2.6	21845	-0.1	1.9	-2.0	2.1	0.2	29.8	
1485.64453100	2.1	21845	-0.1	1.9	-2.0	2.1	0.2	29.7	
1485.64843800	1.6	21845	-0.1	1.9	-2.0	2.1	0.2	29.6	
1485.65234400	1.1	21845	0.0	1.9	-1.9	2.1	0.2	29.6	
